,class,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,NC
384,PSYCH155,0.06478578892371996,0.44932079414838033,0.26436781609195403,0.1180773249738767,0.07836990595611286,0.012539184952978056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012539184952978056,0.0
385,EE225,0.13668150031786394,0.2733630006357279,0.2733630006357279,0.09090909090909091,0.09090909090909091,0.04513668150031786,0.02225047679593134,0.04513668150031786,0.0,0.0,0.0,0.0,0.0,0.02225047679593134,0.0
386,MATH19,0.04884547069271759,0.14564831261101244,0.13676731793960922,0.15763765541740674,0.19094138543516873,0.08614564831261101,0.03818827708703375,0.053730017761989345,0.017761989342806393,0.003552397868561279,0.015097690941385435,0.006216696269982238,0.011101243339253997,0.05905861456483126,0.02930728241563055
387,PSYCH141,0.05625717566016074,0.4936854190585534,0.08495981630309989,0.04936854190585534,0.16417910447761194,0.02066590126291619,0.013777267508610792,0.04247990815154994,0.0057405281285878304,0.0,0.013777267508610792,0.0057405281285878304,0.0,0.04936854190585534,0.0
388,PWR2AO,0.02097902097902098,0.42957042957042957,0.3256743256743257,0.14785214785214784,0.03596403596403597,0.013986013986013986,0.0,0.005994005994005994,0.0,0.0,0.0,0.0,0.005994005994005994,0.013986013986013986,0.0
389,OSPFLOR115Y,0.23922114047287898,0.5980528511821975,0.11821974965229486,0.022253129346314324,0.022253129346314324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,SOC155,0.01971608832807571,0.3391167192429022,0.33280757097791797,0.17271293375394323,0.09621451104100946,0.013406940063091483,0.006309148264984227,0.0,0.0,0.0,0.0,0.0,0.006309148264984227,0.013406940063091483,0.0
391,PHIL150,0.08585365853658537,0.4195121951219512,0.11414634146341464,0.13170731707317074,0.08,0.0624390243902439,0.010731707317073172,0.02829268292682927,0.0,0.0,0.0,0.0,0.004878048780487805,0.0624390243902439,0.0
392,MUSIC41,0.03067484662576687,0.21998247151621383,0.3768624014022787,0.06222611744084137,0.12532865907099036,0.06222611744084137,0.03067484662576687,0.03067484662576687,0.0,0.0,0.03067484662576687,0.0,0.0,0.03067484662576687,0.0
393,URBANST131,0.0,0.04042553191489362,0.006382978723404255,0.014893617021276596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9148936170212766,0.023404255319148935
394,FRENLANG22C,0.07227488151658767,0.509478672985782,0.22985781990521326,0.035545023696682464,0.05924170616113744,0.023696682464454975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05924170616113744,0.01066350710900474
395,PHYSICS16,0.0919446704637917,0.3498779495524817,0.2766476810414972,0.0821806346623271,0.0821806346623271,0.01790073230268511,0.01790073230268511,0.008136696501220505,0.0,0.0,0.0,0.0,0.0,0.07323026851098453,0.0
396,PSYC139,0.09013785790031813,0.4559915164369035,0.3340402969247084,0.09013785790031813,0.029692470837751856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,CS181,0.016268980477223426,0.46637744034707157,0.23752711496746204,0.13882863340563992,0.08351409978308026,0.020607375271149676,0.007592190889370932,0.0032537960954446853,0.0032537960954446853,0.0,0.0,0.0,0.0032537960954446853,0.016268980477223426,0.0032537960954446853
398,BIO153,0.056451612903225805,0.3152492668621701,0.056451612903225805,0.1429618768328446,0.2866568914956012,0.056451612903225805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08577712609970674,0.0
399,HUMBIO2B,0.0243531202435312,0.21816336884830034,0.15119228817858954,0.13343480466768137,0.18214104515474377,0.08929477422628107,0.044647387113140535,0.07255200405885337,0.030441400304414,0.0,0.0197869101978691,0.0,0.011161846778285134,0.018772196854388634,0.004058853373921867
400,CEE274A,0.0,0.19376124775044992,0.19376124775044992,0.2579484103179364,0.19376124775044992,0.06418716256748651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09658068386322735,0.0
401,FILMSTUD101,0.03160270880361174,0.4853273137697517,0.1613995485327314,0.19413092550790068,0.06433408577878104,0.03160270880361174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03160270880361174,0.0
402,CS142,0.036893203883495145,0.2783171521035599,0.1935275080906149,0.1669902912621359,0.11909385113268608,0.0686084142394822,0.015533980582524271,0.02330097087378641,0.0,0.004530744336569579,0.0,0.0,0.004530744336569579,0.07896440129449839,0.009708737864077669
403,PWR2KSB,0.0,0.22395833333333334,0.5598958333333334,0.11067708333333333,0.0546875,0.016927083333333332,0.0,0.016927083333333332,0.0,0.0,0.0,0.0,0.016927083333333332,0.0,0.0
404,PWR1GM,0.05566801619433198,0.4352226720647773,0.2651821862348178,0.1700404858299595,0.03744939271255061,0.018218623481781375,0.018218623481781375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,MUSIC220A,0.10099337748344371,0.7119205298013245,0.06622516556291391,0.0,0.033112582781456956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02152317880794702,0.06622516556291391,0.0
406,POLISCI110D,0.0029154518950437317,0.17565597667638483,0.31341107871720114,0.29081632653061223,0.11078717201166181,0.0641399416909621,0.007288629737609329,0.0,0.0029154518950437317,0.0029154518950437317,0.0,0.0,0.010932944606413994,0.010932944606413994,0.007288629737609329
407,ENERGY102,0.07969432314410481,0.46943231441048033,0.1331877729257642,0.12008733624454149,0.0665938864628821,0.039301310043668124,0.0,0.0,0.0,0.0,0.0,0.0,0.012008733624454149,0.07969432314410481,0.0
408,STATS141,0.08609271523178808,0.2847682119205298,0.22317880794701986,0.123841059602649,0.09867549668874172,0.06158940397350993,0.024503311258278145,0.024503311258278145,0.0,0.0,0.011920529801324504,0.0,0.0,0.04900662251655629,0.011920529801324504
409,BIOE70Q,0.06386292834890965,0.6697819314641744,0.16978193146417445,0.037383177570093455,0.0,0.010903426791277258,0.0,0.0,0.0,0.0,0.0,0.0,0.010903426791277258,0.037383177570093455,0.0
410,OSPBER21B,0.05616740088105727,0.473568281938326,0.22687224669603523,0.13215859030837004,0.09361233480176212,0.01762114537444934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,EDUC101,0.019308943089430895,0.4369918699186992,0.37601626016260165,0.059959349593495935,0.0701219512195122,0.019308943089430895,0.009146341463414634,0.0,0.0,0.0,0.0,0.0,0.0,0.009146341463414634,0.0
412,PWR1GMR,0.01436265709156194,0.23159784560143626,0.3859964093357271,0.2621184919210054,0.03052064631956912,0.03052064631956912,0.03052064631956912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01436265709156194
413,ETHICSOC20,0.0,0.0776255707762557,0.3926940639269406,0.29497716894977166,0.15707762557077626,0.019178082191780823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058447488584474884,0.0
414,ITALLANG20,0.024355300859598854,0.6160458452722063,0.13753581661891118,0.0988538681948424,0.024355300859598854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0988538681948424,0.0
415,CS143,0.06575342465753424,0.2945205479452055,0.1178082191780822,0.08424657534246575,0.18424657534246575,0.06575342465753424,0.025342465753424658,0.021232876712328767,0.014383561643835616,0.0,0.0027397260273972603,0.0,0.010273972602739725,0.09931506849315068,0.014383561643835616
416,ENERGY301,0.0,0.0502092050209205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899581589958159,0.0502092050209205
417,CS157,0.1935193519351935,0.18226822682268226,0.13681368136813682,0.14806480648064807,0.06795679567956796,0.09090909090909091,0.010801080108010801,0.022502250225022502,0.0,0.0,0.0,0.0,0.022502250225022502,0.09090909090909091,0.03375337533753375
418,MUSIC172A,0.038109756097560975,0.6554878048780488,0.10518292682926829,0.007621951219512195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003048780487804878,0.19054878048780488,0.0
419,CS194,0.309462915601023,0.5498721227621484,0.06777493606138107,0.03324808184143223,0.024296675191815855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015345268542199489,0.0
420,PHYSICS240,0.0,0.9598214285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04017857142857143,0.0
421,ENGR60,0.062162162162162166,0.2905405405405405,0.22162162162162163,0.1635135135135135,0.10945945945945947,0.04864864864864865,0.00945945945945946,0.021621621621621623,0.011486486486486487,0.002702702702702703,0.00472972972972973,0.0,0.012837837837837839,0.03648648648648649,0.00472972972972973
422,HUMBIO153,0.07319078947368421,0.3536184210526316,0.265625,0.19161184210526316,0.08799342105263158,0.0,0.013980263157894737,0.013980263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,CHEMENG185B,0.023608768971332208,0.7251264755480608,0.1281618887015177,0.0,0.07588532883642496,0.0,0.023608768971332208,0.0,0.0,0.0,0.0,0.0,0.0,0.023608768971332208,0.0
424,MATH152,0.1348148148148148,0.31851851851851853,0.1711111111111111,0.10962962962962963,0.04814814814814815,0.0362962962962963,0.0362962962962963,0.0362962962962963,0.011851851851851851,0.0,0.0,0.0,0.0,0.08518518518518518,0.011851851851851851
425,ECON160,0.08250226654578423,0.3898458748866727,0.1414324569356301,0.0942883046237534,0.16500453309156846,0.06980961015412511,0.010879419764279238,0.0,0.0,0.0,0.0,0.0,0.0,0.04623753399818677,0.0
426,PHYSICS17,0.16431593794076163,0.3032440056417489,0.12976022566995768,0.08603667136812412,0.08603667136812412,0.03385049365303244,0.03385049365303244,0.04301833568406206,0.01692524682651622,0.0,0.007757404795486601,0.0,0.0,0.09520451339915374,0.0
427,SOC140,0.06843065693430657,0.39233576642335766,0.21897810218978103,0.23083941605839417,0.05656934306569343,0.0,0.0,0.010948905109489052,0.0,0.0,0.0,0.0,0.0,0.021897810218978103,0.0
428,MUSIC40,0.11379529561347743,0.2733630006357279,0.13668150031786394,0.2733630006357279,0.09090909090909091,0.02225047679593134,0.0,0.0,0.04513668150031786,0.0,0.02225047679593134,0.0,0.02225047679593134,0.0,0.0
429,PSYCH1,0.05253731343283582,0.25671641791044775,0.23343283582089552,0.18865671641791046,0.1426865671641791,0.05253731343283582,0.020895522388059702,0.01253731343283582,0.0005970149253731343,0.0,0.0,0.0,0.0029850746268656717,0.03582089552238806,0.0005970149253731343
430,PHIL151,0.1452991452991453,0.30626780626780625,0.10897435897435898,0.16737891737891739,0.11609686609686609,0.03561253561253561,0.02849002849002849,0.04344729344729345,0.00641025641025641,0.0,0.0,0.0,0.0,0.03561253561253561,0.00641025641025641
431,INTNLREL140C,0.0,0.15828220858895706,0.26380368098159507,0.18466257668711655,0.13190184049079753,0.025766871165644172,0.0,0.025766871165644172,0.05214723926380368,0.0,0.025766871165644172,0.0,0.0,0.13190184049079753,0.0
432,MUSIC169,0.004608294930875576,0.9907834101382489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004608294930875576,0.0
433,INTNLREL136R,0.0403041825095057,0.2661596958174905,0.3269961977186312,0.24562737642585553,0.060836501901140684,0.01977186311787072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0403041825095057,0.0
434,CS547,0.015217391304347827,0.01956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002173913043478261,0.9347826086956522,0.02826086956521739
435,ORTHO97Q,0.05029585798816568,0.636094674556213,0.17751479289940827,0.0621301775147929,0.0621301775147929,0.0,0.011834319526627219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,CS221,0.07772795216741404,0.3213751868460389,0.2600896860986547,0.1532137518684604,0.053811659192825115,0.0515695067264574,0.008968609865470852,0.01569506726457399,0.0014947683109118087,0.0,0.0,0.0,0.0,0.05605381165919283,0.0
437,EE21N,0.3962460896767466,0.4483837330552659,0.10531803962460896,0.02502606882168926,0.01251303441084463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01251303441084463,0.0
438,CHEMENG60Q,0.14463452566096424,0.6687402799377916,0.17418351477449456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012441679626749611,0.0,0.0
439,BIO230,0.07074721780604133,0.34181240063593005,0.0492845786963434,0.17090620031796502,0.19236883942766295,0.013513513513513514,0.0492845786963434,0.02066772655007949,0.006359300476947536,0.0,0.0,0.0,0.0,0.08505564387917329,0.0
440,CS231A,0.04852824184566428,0.3420843277645187,0.31821797931583135,0.17104216388225935,0.0,0.0,0.0,0.0,0.02386634844868735,0.0,0.0,0.0,0.0,0.07239459029435164,0.02386634844868735
441,MATH20,0.042043399638336344,0.19439421338155516,0.1360759493670886,0.162748643761302,0.18037974683544303,0.08092224231464738,0.024412296564195298,0.036618444846292945,0.036618444846292945,0.004972875226039783,0.011754068716094032,0.0,0.008589511754068717,0.06690777576853527,0.013562386980108499
442,CEE166A,0.0,0.37294015611448394,0.09280138768430182,0.1396357328707719,0.16305290546400694,0.09280138768430182,0.0,0.0,0.0,0.0,0.0,0.0,0.022549869904596703,0.11621856027753687,0.0
443,PWR2WG,0.0,0.327710843373494,0.3188755020080321,0.3453815261044177,0.008032128514056224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,ECON102C,0.15931593159315932,0.387038703870387,0.29612961296129614,0.0675067506750675,0.045004500450045004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045004500450045004,0.0
445,CEE131A,0.0,0.364715860899067,0.3044953350296862,0.12128922815945717,0.090754877014419,0.029686174724342665,0.0,0.029686174724342665,0.0,0.0,0.0,0.0,0.029686174724342665,0.029686174724342665,0.0
446,CHINLANG8,0.15902578796561603,0.6160458452722063,0.1361031518624642,0.02148997134670487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0673352435530086,0.0
447,MUSIC8A,0.07194244604316546,0.4419321685508736,0.35354573484069884,0.0565262076053443,0.014388489208633094,0.0,0.007194244604316547,0.0,0.003083247687564234,0.0,0.0,0.003083247687564234,0.007194244604316547,0.03391572456320658,0.007194244604316547
448,INDE227,0.0149812734082397,0.8052434456928839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1797752808988764,0.0
449,ENGLISH190,0.026804123711340205,0.8865979381443299,0.06597938144329897,0.004123711340206186,0.004123711340206186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004123711340206186,0.008247422680412371,0.0
450,LINGUIST65,0.11371841155234658,0.388086642599278,0.157942238267148,0.14981949458483754,0.13176895306859207,0.008122743682310469,0.0,0.017148014440433214,0.0,0.0,0.008122743682310469,0.0,0.0,0.02527075812274368,0.0
451,CS147,0.1568785197103781,0.34593724859211583,0.21882542236524538,0.14320193081255028,0.07884151246983105,0.016090104585679808,0.008849557522123894,0.004827031375703942,0.0008045052292839903,0.0,0.0,0.0,0.008849557522123894,0.016090104585679808,0.0008045052292839903
452,HISTORY102,0.012953367875647668,0.2616580310880829,0.37132987910189985,0.13730569948186527,0.09585492227979274,0.04058721934369603,0.02677029360967185,0.012953367875647668,0.0,0.0,0.0,0.0,0.0,0.04058721934369603,0.0
453,EDUC111,0.02252252252252252,0.6456456456456456,0.2147147147147147,0.046546546546546545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07057057057057058,0.0
454,OSPCPTWN16,0.12032520325203253,0.6991869918699187,0.12032520325203253,0.06016260162601626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,EE368,0.052924791086350974,0.5988857938718662,0.0807799442896936,0.10724233983286909,0.0807799442896936,0.052924791086350974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026462395543175487,0.0
456,OSPFLOR54,0.3551296505073281,0.48478015783540024,0.12852311161217586,0.03156708004509583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,MUSIC172D,0.0,0.7452339688041595,0.12824956672443674,0.03119584055459272,0.03119584055459272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06412478336221837,0.0
458,PSYCH30,0.09102244389027432,0.26807980049875313,0.16458852867830423,0.12344139650872818,0.1708229426433915,0.05860349127182045,0.040523690773067333,0.034912718204488775,0.008104738154613466,0.0024937655860349127,0.0,0.0,0.0024937655860349127,0.034912718204488775,0.0
459,OSPSANTG14,0.017127799736495388,0.5665349143610013,0.3465085638998682,0.03557312252964427,0.017127799736495388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017127799736495388,0.0
460,CS191,0.1742671009771987,0.7003257328990228,0.04560260586319218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04560260586319218,0.03420195439739414
461,MATH143,0.12465373961218837,0.39704524469067404,0.10433979686057249,0.061865189289012,0.16712834718374883,0.020313942751615882,0.0,0.0,0.0,0.0,0.0,0.0,0.020313942751615882,0.10433979686057249,0.0
462,HUMBIO142,0.029191616766467067,0.3218562874251497,0.3218562874251497,0.08008982035928144,0.21107784431137724,0.008982035928143712,0.008982035928143712,0.008982035928143712,0.0,0.0,0.0,0.0,0.008982035928143712,0.0,0.0
463,ECON102B,0.05730027548209366,0.2369146005509642,0.13168044077134985,0.16473829201101928,0.1669421487603306,0.08760330578512397,0.022589531680440773,0.04022038567493113,0.006611570247933884,0.0,0.0027548209366391185,0.0,0.0011019283746556473,0.07493112947658402,0.006611570247933884
464,FRENLANG23C,0.036334913112164295,0.6793048973143759,0.20063191153238547,0.04897314375987362,0.011058451816745656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023696682464454975,0.0
465,HISTORY50A,0.0,0.3161764705882353,0.21102941176470588,0.18455882352941178,0.15808823529411764,0.07867647058823529,0.0,0.0,0.025735294117647058,0.0,0.0,0.0,0.0,0.025735294117647058,0.0
466,CS210B,0.1411229135053111,0.6525037936267072,0.15477996965098634,0.027314112291350532,0.012139605462822459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012139605462822459,0.0
467,ME216A,0.013555787278415016,0.06465067778936393,0.28154327424400416,0.4483837330552659,0.13660062565172054,0.006256517205422315,0.028154327424400417,0.0,0.0,0.0,0.0,0.0,0.0,0.020855057351407715,0.0
468,MATH21,0.04050632911392405,0.14329113924050632,0.1691139240506329,0.21772151898734177,0.17417721518987342,0.06632911392405064,0.020253164556962026,0.030379746835443037,0.04050632911392405,0.009620253164556962,0.0020253164556962027,0.0,0.0020253164556962027,0.06632911392405064,0.017721518987341773
469,MUSIC18A,0.17210007581501138,0.3260045489006823,0.26838514025777105,0.13419257012888552,0.05079605761940864,0.00530705079605762,0.0,0.0,0.0,0.0,0.0,0.0,0.00530705079605762,0.03790750568612585,0.0
470,PHYSICS131,0.2951923076923077,0.41346153846153844,0.0875,0.058653846153846154,0.028846153846153848,0.028846153846153848,0.058653846153846154,0.028846153846153848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,CEE166B,0.0,0.38392857142857145,0.14732142857142858,0.20625,0.11785714285714285,0.05803571428571429,0.0,0.05803571428571429,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0
472,ME80,0.08106473079249849,0.2601330913490623,0.10163339382940109,0.1530550514216576,0.16817906836055657,0.07622504537205081,0.030248033877797943,0.045372050816696916,0.03508771929824561,0.0,0.024803387779794312,0.0,0.0,0.009679370840895343,0.014519056261343012
473,CS181W,0.036561264822134384,0.424901185770751,0.2885375494071146,0.1482213438735178,0.06521739130434782,0.019762845849802372,0.00691699604743083,0.00691699604743083,0.0,0.0,0.0,0.0,0.0,0.0,0.0029644268774703555
474,ATHLETIC10,0.049079754601226995,0.07157464212678936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8793456032719836,0.0
475,PSYCH147,0.05132450331125828,0.7119205298013245,0.1672185430463576,0.03642384105960265,0.006622516556291391,0.013245033112582781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,0.0
476,PWR2CA,0.02068126520681265,0.28345498783454987,0.5231143552311436,0.13017031630170317,0.04257907542579075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,EE223,0.6574923547400612,0.1819571865443425,0.10856269113149847,0.035168195718654434,0.0,0.016819571865443424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,HUMBIO197,0.004415011037527594,0.033112582781456956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004415011037527594,0.9492273730684326,0.008830022075055188
479,HISTORY50C,0.0,0.40037243947858475,0.22905027932960895,0.20018621973929238,0.1424581005586592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027932960893854747,0.0
480,PHIL181,0.05811320754716981,0.32452830188679244,0.23622641509433961,0.20679245283018868,0.08830188679245284,0.028679245283018868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028679245283018868,0.028679245283018868
481,ECON198,0.016453382084095063,0.7861060329067642,0.11151736745886655,0.016453382084095063,0.0,0.0,0.016453382084095063,0.016453382084095063,0.0,0.0,0.0,0.0,0.0,0.03656307129798903,0.0
482,HUMBIO140,0.20328849028400597,0.6427503736920778,0.11210762331838565,0.028400597907324365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013452914798206279,0.0,0.0
483,OSPMADRD14,0.18227305218012865,0.3073624017155111,0.26590421729807007,0.15511079342387418,0.06004288777698356,0.010721944245889922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01858470335954253,0.0
484,BIO141,0.062326869806094184,0.29778393351800553,0.1724376731301939,0.12534626038781163,0.12534626038781163,0.12534626038781163,0.015235457063711912,0.030470914127423823,0.0,0.0,0.0,0.0,0.015235457063711912,0.030470914127423823,0.0
485,SPANLANG21B,0.34101941747572817,0.5218446601941747,0.07888349514563107,0.038834951456310676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019417475728155338,0.0
486,OSPAUSTL50,0.06758832565284179,0.6605222734254992,0.11981566820276497,0.10291858678955453,0.03379416282642089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015360983102918587,0.0
487,CS144,0.015862524785194978,0.20885657633840052,0.28420356906807664,0.1751487111698612,0.11235955056179775,0.05816259087904825,0.015862524785194978,0.011896893588896233,0.003304692663582287,0.0,0.0,0.003304692663582287,0.011896893588896233,0.08724388631857237,0.011896893588896233
488,ITALLANG2A,0.0,0.2895622895622896,0.23703703703703705,0.18451178451178452,0.15757575757575756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13131313131313133,0.0
489,EE380,0.0,0.030107526881720432,0.0,0.0,0.0,0.0,0.0,0.0,0.015053763440860216,0.0,0.0,0.0,0.015053763440860216,0.9247311827956989,0.015053763440860216
490,BIO3,0.0,0.024336283185840708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9513274336283186,0.024336283185840708
491,PWR1PB,0.0,0.5193236714975845,0.2717391304347826,0.17270531400966183,0.036231884057971016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,STATS191,0.1572727272727273,0.39090909090909093,0.24,0.03636363636363636,0.08181818181818182,0.0,0.006363636363636364,0.0,0.0,0.0,0.006363636363636364,0.0,0.0,0.07454545454545454,0.006363636363636364
493,ENGLISH146C,0.0,0.3107890499194847,0.3462157809983897,0.250402576489533,0.04750402576489533,0.011272141706924315,0.0,0.0,0.0,0.0,0.0,0.0,0.011272141706924315,0.011272141706924315,0.011272141706924315
494,SPANLANG2A,0.11778290993071594,0.49653579676674364,0.11778290993071594,0.08545034642032333,0.053117782909930716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12933025404157045,0.0
495,OSPBER2Z,0.04871060171919771,0.41069723018147086,0.23018147086914995,0.21298949379178606,0.06494746895893028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03247373447946514,0.0
496,ENERGY104,0.10793131643499591,0.32461161079313167,0.3515944399018806,0.10793131643499591,0.10793131643499591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,OSPBER17,0.031341821743388835,0.25857002938295787,0.42115572967678744,0.1616062683643487,0.06366307541625857,0.06366307541625857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,CS347,0.13313609467455623,0.4240631163708087,0.20019723865877712,0.08875739644970414,0.08875739644970414,0.021696252465483234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04339250493096647,0.0
499,MATH236,0.02956989247311828,0.5779569892473119,0.1814516129032258,0.0,0.0,0.02956989247311828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1814516129032258,0.0
500,POLISCI110C,0.0480295566502463,0.2647783251231527,0.2580049261083744,0.2229064039408867,0.10406403940886699,0.062192118226600986,0.020320197044334975,0.013546798029556651,0.0,0.0,0.0,0.0,0.0,0.0,0.006157635467980296
501,EDUC193S,0.02145922746781116,0.045064377682403435,0.0,0.01072961373390558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9227467811158798,0.0
502,CS145,0.054980947196516056,0.23189983669025585,0.10125204137180185,0.17147523135547088,0.23407729994556342,0.06260206859009254,0.03592814371257485,0.03320631464344039,0.01633097441480675,0.0,0.0,0.001633097441480675,0.004354926510615134,0.04300489929232444,0.009254218835057159
503,HUMBIO3A,0.01620859760394644,0.30303030303030304,0.09090909090909091,0.11064129668780831,0.20648343904157856,0.06906272022551092,0.03453136011275546,0.10007047216349542,0.02255109231853418,0.0,0.011980267794221282,0.0,0.009866102889358703,0.018322762508809022,0.006342494714587738
504,CHEMENG190H,0.15187376725838264,0.8481262327416174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,CME200,0.07119095143047238,0.2860944777112442,0.1430472388556221,0.09514304723885562,0.23885562208915503,0.07119095143047238,0.047238855622089154,0.0,0.0,0.0,0.0,0.0,0.0,0.047238855622089154,0.0
506,ENGLISH192,0.023206751054852322,0.9071729957805907,0.046413502109704644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023206751054852322,0.0
507,PORTLANG11A,0.0,0.41707080504364696,0.38991270611057227,0.11057225994180407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08244422890397672,0.0
508,BIO154,0.0496969696969697,0.2103030303030303,0.2606060606060606,0.14,0.2309090909090909,0.029696969696969697,0.009696969696969697,0.009696969696969697,0.0,0.0,0.0,0.0,0.0,0.0496969696969697,0.009696969696969697
509,OSPMADRD15,0.0,0.275,0.09605263157894736,0.031578947368421054,0.031578947368421054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5657894736842105,0.0
510,ME110,0.029469548133595286,0.060903732809430254,0.0,0.003929273084479371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8447937131630648,0.060903732809430254
511,HISTORY50B,0.0,0.297583081570997,0.324773413897281,0.1623867069486405,0.1623867069486405,0.026435045317220542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026435045317220542,0.0
512,MATH197,0.23564954682779457,0.649546827794562,0.028700906344410877,0.0,0.0,0.0,0.0,0.028700906344410877,0.0,0.0,0.0,0.0,0.0,0.05740181268882175,0.0
513,ECON102A,0.05513666352497644,0.19180018850141375,0.20263901979264845,0.19085768143261075,0.16305372290292178,0.08294062205466542,0.03440150801131008,0.015551366635249765,0.003298774740810556,0.000471253534401508,0.00235626767200754,0.0,0.006597549481621112,0.043355325164938736,0.007540056550424128
514,ECON166,0.10869565217391304,0.23968784838350055,0.1633221850613155,0.19620958751393533,0.1633221850613155,0.0758082497212932,0.010590858416945374,0.0,0.0,0.0,0.0,0.0,0.0,0.021181716833890748,0.021181716833890748
